Student_ID,Name,Age,Gender,City,Class,Attendance_Percentage,Study_Hours_per_day,Math_Score,Science_Score,English_Score,Total_Score,Parent_Education,Internet_Access,Result,Average_Score,Study_Efficiency,Attendance_Category
1313,Sadia Hossain,17.0,other,khulna,9,68.8,1.3,61.0,86.0,67.0,214.0,unknown,no,fail,71.33333333333333,93.04347826086958,Medium
7333,Arif Das,12.0,female,khulna,9,84.8,5.7,44.0,66.0,99.0,209.0,unknown,yes,fail,69.66666666666667,31.19402985074627,High
1386,Rafi Rahman,18.0,male,rangpur,10,87.7,2.0,31.0,33.0,42.0,106.0,higher secondary,no,pass,35.333333333333336,35.333333333333336,High
6096,Rahim Hossain,11.0,male,barishal,9,84.8,2.0,63.0,63.0,66.0,192.0,unknown,yes,fail,64.0,64.0,High
3539,Nadia Hossain,18.0,male,barishal,7,96.6,2.1,98.0,91.0,75.0,264.0,unknown,yes,pass,88.0,85.16129032258064,High
8687,Priya Sarker,11.0,male,dhaka,7,79.5,3.1,37.0,94.0,66.0,197.0,graduate,yes,fail,65.66666666666667,48.04878048780488,Medium
8202,Rakib Hossain,15.0,other,rangpur,9,74.7,2.3,34.0,99.0,93.0,226.0,graduate,yes,fail,75.33333333333333,68.48484848484848,Medium
8005,Jannat Hossain,14.0,other,khulna,7,84.0,6.3,90.0,69.0,47.0,206.0,graduate,no,fail,68.66666666666667,28.21917808219178,High
946,Bristi Khan,17.0,other,sylhet,8,64.8,2.8,79.0,71.0,41.0,191.0,graduate,no,fail,63.666666666666664,50.26315789473684,Medium
1666,Jannat Akter,17.0,male,sylhet,9,91.2,3.0,77.0,39.0,53.0,169.0,unknown,yes,fail,56.333333333333336,42.25,High
1443,Momo Akter,13.0,female,rangpur,7,84.6,4.9,65.0,99.0,48.0,212.0,postgraduate,yes,pass,70.66666666666667,35.932203389830505,High
5645,Zayed Ahmed,13.0,female,mymensingh,9,90.5,4.4,74.0,70.0,92.0,236.0,unknown,yes,pass,78.66666666666667,43.7037037037037,High
5723,Priya Rahman,17.0,female,mymensingh,8,85.2,3.0,87.0,55.0,88.0,230.0,secondary,no,pass,76.66666666666667,57.5,High
4661,Riya Talukder,11.0,male,sylhet,9,96.2,3.0,30.0,64.0,75.0,169.0,illiterate,no,pass,56.333333333333336,42.25,High
2106,Riya Ahmed,12.0,male,sylhet,8,76.7,3.6,58.0,85.0,35.0,178.0,secondary,no,fail,59.333333333333336,38.69565217391305,Medium
1764,Rafi Hossain,12.0,female,dhaka,8,85.2,5.9,62.0,58.0,52.0,172.0,postgraduate,yes,fail,57.333333333333336,24.927536231884055,High
6730,Tamim Ahmed,14.0,female,khulna,6,85.2,2.5,36.0,50.0,87.0,173.0,primary,no,pass,57.666666666666664,49.42857142857143,High
7448,Karim Hossain,13.0,female,mymensingh,6,75.8,5.7,36.0,64.0,81.0,181.0,primary,yes,fail,60.333333333333336,27.01492537313433,Medium
607,Sabbir Islam,14.0,other,mymensingh,8,86.7,2.5,69.0,72.0,51.0,192.0,graduate,yes,fail,64.0,54.857142857142854,High
4559,Mitu Rahman,13.0,other,chattogram,10,84.0,2.8,57.0,46.0,94.0,197.0,unknown,no,pass,65.66666666666667,51.8421052631579,High
6903,Rahim Hossain,18.0,male,rangpur,6,94.9,2.8,57.0,61.0,51.0,169.0,primary,no,fail,56.333333333333336,44.473684210526315,High
3649,Mitu Talukder,15.0,male,sylhet,7,78.8,3.0,65.0,64.0,93.0,222.0,unknown,yes,fail,74.0,55.5,Medium
4469,Farhan Sarker,12.0,female,chattogram,7,79.3,2.3,44.0,59.0,35.0,138.0,graduate,yes,fail,46.0,41.81818181818182,Medium
9696,bristi islam,16.0,male,chattogram,10,96.4,3.2,54.0,64.0,91.0,209.0,primary,yes,fail,69.66666666666667,49.76190476190476,High
STU-02200,Momo Ahmed,17.0,male,khulna,7,87.8,0.6,44.0,46.0,80.0,170.0,primary,yes,fail,56.666666666666664,106.25,High
864,Sabbir Das,11.0,female,rajshahi,8,83.8,2.1,65.0,87.0,58.0,210.0,primary,yes,pass,70.0,67.74193548387096,High
5705,Zayed Khan,18.0,other,sylhet,10,90.2,3.3,77.0,80.0,33.0,190.0,graduate,no,pass,63.333333333333336,44.18604651162791,High
5895,Riya Islam,11.0,male,barishal,6,96.1,1.2,62.0,38.0,36.0,136.0,secondary,yes,pass,45.333333333333336,61.81818181818181,High
STU-07395,Rakib Sarker,17.0,male,rangpur,9,85.9,2.1,91.0,48.0,59.0,198.0,secondary,no,fail,66.0,63.87096774193548,High
5254,Shila Khan,15.0,female,barishal,9,77.0,1.4,73.0,47.0,61.0,181.0,higher secondary,no,fail,60.333333333333336,75.41666666666667,Medium
7546,Bristi Chowdhury,11.0,female,khulna,6,91.7,2.4,42.0,64.0,73.0,179.0,higher secondary,no,fail,59.666666666666664,52.64705882352941,High
4333,Rakib Chowdhury,17.0,other,chattogram,8,73.6,2.4,67.0,76.0,83.0,226.0,primary,yes,pass,75.33333333333333,66.47058823529412,Medium
1298,Jannat Ahmed,16.0,male,barishal,9,84.0,4.1,81.0,39.0,70.0,190.0,secondary,no,pass,63.333333333333336,37.254901960784316,High
STU-03718,Mitu Rahman,16.0,other,dhaka,9,67.1,3.7,49.0,65.0,31.0,145.0,primary,no,fail,48.333333333333336,30.851063829787233,Medium
3341,Sadia Talukder,13.0,female,barishal,9,79.7,2.8,39.0,47.0,68.0,154.0,secondary,yes,fail,51.333333333333336,40.526315789473685,Medium
8909,Rahim Hossain,18.0,male,rangpur,6,78.3,3.0,46.0,80.0,31.0,157.0,primary,yes,fail,52.333333333333336,39.25,Medium
1522,Rakib Ahmed,15.0,male,mymensingh,7,80.5,8.1,46.0,38.0,73.0,157.0,illiterate,no,pass,52.333333333333336,17.252747252747252,High
7156,Fatema Chowdhury,12.0,female,chattogram,10,83.0,2.4,64.0,55.0,73.0,192.0,postgraduate,no,pass,64.0,56.470588235294116,High
2767,Farhan Das,13.0,female,mymensingh,9,84.0,2.0,85.0,97.0,73.0,255.0,primary,yes,fail,85.0,85.0,High
STU-04657,Karim Sarker,18.0,other,chattogram,9,74.5,2.8,48.0,45.0,54.0,147.0,graduate,no,pass,49.0,38.684210526315795,Medium
2499,Tanvir Akter,15.0,male,chattogram,9,93.0,0.4,58.0,60.0,90.0,208.0,primary,no,fail,69.33333333333333,148.57142857142858,High
749,Tamim Hossain,16.0,male,chattogram,7,90.1,5.2,33.0,59.0,59.0,151.0,primary,no,pass,50.333333333333336,24.35483870967742,High
3991,Zayed Talukder,17.0,male,khulna,9,73.5,5.8,94.0,65.0,63.0,222.0,primary,no,pass,74.0,32.64705882352941,Medium
1932,Farhan Khan,13.0,male,chattogram,10,80.3,3.1,40.0,35.0,96.0,171.0,unknown,yes,fail,57.0,41.707317073170735,High
3061,Riya Talukder,18.0,male,rangpur,6,84.0,4.5,34.0,36.0,70.0,140.0,higher secondary,yes,fail,46.666666666666664,25.454545454545453,High
8002,Sohan Rahman,17.0,male,khulna,7,84.0,3.7,55.0,75.0,42.0,172.0,illiterate,no,fail,57.333333333333336,36.59574468085106,High
2268,Nusrat Khan,11.0,male,rajshahi,6,85.0,2.7,67.0,92.0,30.0,189.0,illiterate,no,fail,63.0,51.08108108108108,High
6013,Lima Hossain,14.0,male,rangpur,9,76.1,3.2,55.0,32.0,67.0,154.0,graduate,yes,fail,51.333333333333336,36.666666666666664,Medium
5551,Kabir Hossain,12.0,male,khulna,6,86.5,3.0,76.0,95.0,54.0,225.0,secondary,yes,pass,75.0,56.25,High
6500,Tamim Sarker,17.0,female,mymensingh,9,94.4,2.4,85.0,33.0,69.0,187.0,primary,yes,fail,62.333333333333336,55.0,High
5857,Fatema Sarker,14.0,female,sylhet,9,68.2,4.1,33.0,92.0,33.0,158.0,unknown,yes,fail,52.666666666666664,30.98039215686275,Medium
2980,Imran Islam,13.0,female,rangpur,7,82.6,2.5,61.0,80.0,71.0,212.0,primary,yes,fail,70.66666666666667,60.57142857142857,High
5233,Sabbir Khan,16.0,other,dhaka,9,85.0,2.6,84.0,31.0,55.0,170.0,graduate,yes,fail,56.666666666666664,47.22222222222222,High
2996,Hasan Rahman,11.0,other,rajshahi,7,57.3,6.1,52.0,32.0,59.0,143.0,primary,no,pass,47.666666666666664,20.140845070422536,Low
2857,Ayesha Akter,17.0,other,mymensingh,9,84.0,1.1,57.0,77.0,64.0,198.0,unknown,yes,pass,66.0,94.28571428571428,High
4691,Anik Hossain,15.0,male,mymensingh,10,83.3,3.0,34.0,98.0,81.0,213.0,illiterate,no,fail,71.0,53.25,High
8554,Nadia Chowdhury,13.0,female,rangpur,8,68.0,1.4,64.0,76.0,79.0,219.0,postgraduate,no,fail,73.0,91.25,Medium
1945,Bristi Sarker,11.0,other,sylhet,10,76.6,3.6,95.0,60.0,90.0,245.0,graduate,yes,fail,81.66666666666667,53.2608695652174,Medium
9025,Zayed Akter,14.0,other,barishal,10,83.1,2.4,87.0,72.0,90.0,249.0,higher secondary,yes,pass,83.0,73.23529411764706,High
8271,Momo Sarker,17.0,female,mymensingh,10,84.0,5.0,54.0,81.0,85.0,220.0,graduate,yes,fail,73.33333333333333,36.666666666666664,High
7993,Kabir Akter,15.0,male,rajshahi,9,78.0,1.2,59.0,93.0,67.0,219.0,higher secondary,yes,fail,73.0,99.54545454545453,Medium
6990,Tamim Chowdhury,12.0,male,rajshahi,8,81.3,2.5,72.0,66.0,74.0,212.0,illiterate,no,pass,70.66666666666667,60.57142857142857,High
4365,Zayed Akter,18.0,female,sylhet,9,86.7,2.7,56.0,68.0,51.0,175.0,postgraduate,no,pass,58.333333333333336,47.2972972972973,High
9605,Priya Sarker,15.0,male,khulna,7,77.4,4.6,93.0,86.0,55.0,234.0,primary,no,pass,78.0,41.78571428571429,Medium
9344,Zayed Akter,11.0,female,chattogram,7,85.5,3.9,71.0,69.0,50.0,190.0,higher secondary,yes,fail,63.333333333333336,38.77551020408163,High
4004,Sohan Chowdhury,16.0,female,rajshahi,9,54.6,0.5,94.0,75.0,63.0,232.0,secondary,yes,fail,77.33333333333333,154.66666666666666,Low
3415,Priya Talukder,18.0,female,sylhet,8,79.8,3.4,51.0,35.0,49.0,135.0,primary,no,pass,45.0,30.68181818181818,Medium
2407 ,Fatema Talukder,11.0,female,chattogram,10,84.0,1.4,62.0,36.0,51.0,149.0,secondary,no,pass,49.666666666666664,62.083333333333336,High
2351,Jannat Chowdhury,13.0,male,barishal,10,78.3,4.6,87.0,78.0,64.0,229.0,graduate,yes,fail,76.33333333333333,40.892857142857146,Medium
6694,Zayed Hossain,17.0,male,rajshahi,6,94.6,3.0,84.0,47.0,56.0,187.0,higher secondary,yes,pass,62.333333333333336,46.75,High
9022,Imran Sarker,15.0,male,mymensingh,8,86.4,4.1,69.0,58.0,52.0,179.0,unknown,yes,pass,59.666666666666664,35.09803921568628,High
3525,Momo Hossain,16.0,other,mymensingh,8,84.0,3.6,57.0,88.0,64.0,209.0,secondary,no,fail,69.66666666666667,45.434782608695656,High
5474,Tanvir Islam,11.0,male,sylhet,7,84.0,1.3,53.0,72.0,62.0,187.0,illiterate,yes,pass,62.333333333333336,81.30434782608697,High
9264,Sabbir Talukder,16.0,female,chattogram,7,92.0,3.9,83.0,70.0,30.0,183.0,higher secondary,no,fail,61.0,37.3469387755102,High
9640,Rafi Ahmed,13.0,other,dhaka,6,84.3,2.1,44.0,36.0,67.0,147.0,primary,yes,pass,49.0,47.41935483870967,High
7485,Tanvir Das,11.0,male,chattogram,9,84.0,3.7,87.0,90.0,57.0,234.0,primary,no,fail,78.0,49.78723404255319,High
3658,Shila Ahmed,17.0,other,rajshahi,9,87.5,5.7,65.0,58.0,82.0,205.0,primary,yes,pass,68.33333333333333,30.597014925373134,High
2409,Sohan Chowdhury,17.0,other,rajshahi,9,55.5,5.4,69.0,74.0,88.0,231.0,primary,yes,pass,77.0,36.09375,Low
7430,Sadia Talukder,11.0,male,chattogram,9,81.1,1.4,85.0,82.0,73.0,240.0,primary,no,fail,80.0,100.0,High
8905,Riya Das,18.0,other,mymensingh,6,80.0,3.5,32.0,50.0,36.0,118.0,higher secondary,yes,fail,39.333333333333336,26.22222222222222,Medium
5556,Karim Chowdhury,15.0,male,dhaka,8,92.4,3.0,82.0,64.0,69.0,215.0,illiterate,yes,fail,71.66666666666667,53.75,High
1264,hasan rahman,17.0,female,khulna,8,80.9,3.2,88.0,62.0,70.0,220.0,higher secondary,yes,fail,73.33333333333333,52.38095238095238,High
6420,Tamim Rahman,18.0,male,barishal,8,83.8,2.3,95.0,32.0,98.0,225.0,primary,yes,fail,75.0,68.18181818181819,High
1137,Kabir Rahman,12.0,female,khulna,7,85.6,3.7,90.0,59.0,54.0,203.0,postgraduate,no,pass,67.66666666666667,43.191489361702125,High
6825,Lima Chowdhury,11.0,other,sylhet,9,83.8,3.3,99.0,88.0,83.0,270.0,primary,yes,fail,90.0,62.79069767441861,High
6947,Rupa Ahmed,11.0,male,rangpur,7,85.9,1.9,40.0,44.0,40.0,124.0,postgraduate,yes,fail,41.333333333333336,42.758620689655174,High
5931,Karim Ahmed,16.0,female,barishal,9,83.8,3.7,65.0,45.0,63.0,173.0,primary,no,pass,57.666666666666664,36.80851063829787,High
8825,Fatema Hossain,15.0,male,sylhet,8,84.0,4.3,79.0,96.0,64.0,239.0,primary,no,pass,79.66666666666667,45.09433962264151,High
8847,Sohan Rahman,16.0,female,barishal,8,89.7,1.6,83.0,87.0,55.0,225.0,illiterate,no,pass,75.0,86.53846153846153,High
2462,Momo Talukder,15.0,female,rajshahi,8,71.4,4.5,65.0,31.0,35.0,131.0,primary,yes,fail,43.666666666666664,23.818181818181817,Medium
2548,Karim Akter,14.0,male,barishal,10,91.6,1.6,63.0,63.0,77.0,203.0,graduate,yes,pass,67.66666666666667,78.07692307692308,High
6114,Shila Islam,18.0,male,mymensingh,9,73.1,1.8,55.0,94.0,74.0,223.0,unknown,yes,fail,74.33333333333333,79.64285714285715,Medium
3180,Arif Talukder,18.0,male,dhaka,6,86.8,3.0,45.0,76.0,96.0,217.0,unknown,yes,pass,72.33333333333333,54.25,High
8716,Hasan Khan,18.0,other,rajshahi,7,82.9,4.5,62.0,43.0,83.0,188.0,primary,yes,fail,62.666666666666664,34.18181818181818,High
1214,Jannat Rahman,16.0,male,sylhet,8,88.9,1.8,51.0,49.0,62.0,162.0,unknown,yes,fail,54.0,57.85714285714286,High
4834,Ayesha Das,16.0,female,sylhet,9,73.0,3.2,92.0,98.0,72.0,262.0,higher secondary,no,pass,87.33333333333333,62.38095238095238,Medium
7954,Momo Islam,12.0,other,mymensingh,7,91.4,3.0,61.0,64.0,91.0,216.0,illiterate,yes,fail,72.0,54.0,High
4185,Anik Khan,11.0,other,barishal,8,82.4,2.6,50.0,63.0,43.0,156.0,primary,no,fail,52.0,43.333333333333336,High
1590,Momo Rahman,13.0,male,dhaka,8,83.4,4.1,99.0,41.0,70.0,210.0,primary,no,fail,70.0,41.1764705882353,High
2347,Sohan Das,14.0,other,barishal,6,75.2,6.8,60.0,99.0,64.0,223.0,secondary,yes,fail,74.33333333333333,28.58974358974359,Medium
2038 ,Kabir Sarker,17.0,other,barishal,6,80.7,5.0,43.0,99.0,91.0,233.0,higher secondary,yes,pass,77.66666666666667,38.833333333333336,High
9123,Nadia Akter,16.0,male,mymensingh,9,80.5,4.8,48.0,64.0,62.0,174.0,postgraduate,yes,pass,58.0,30.0,High
1244,Jannat Hossain,11.0,female,rajshahi,6,95.5,1.0,57.0,93.0,64.0,214.0,graduate,yes,pass,71.33333333333333,107.0,High
80,Fatema Hossain,12.0,female,sylhet,7,78.2,2.9,90.0,68.0,30.0,188.0,unknown,no,fail,62.666666666666664,48.205128205128204,Medium
5687,Mitu Ahmed,11.0,male,khulna,7,83.1,3.0,74.0,72.0,85.0,231.0,primary,no,pass,77.0,57.75,High
6288,Rahim Sarker,18.0,other,dhaka,9,87.7,0.0,33.0,61.0,74.0,168.0,secondary,yes,fail,56.0,168.0,High
100,Sohan Akter,15.0,female,rangpur,10,73.5,2.1,72.0,52.0,84.0,208.0,graduate,yes,pass,69.33333333333333,67.09677419354838,Medium
7735,Karim Khan,15.0,other,dhaka,6,65.2,4.3,86.0,90.0,33.0,209.0,graduate,yes,fail,69.66666666666667,39.43396226415094,Medium
883,Rakib Das,18.0,male,barishal,7,68.1,2.3,50.0,79.0,68.0,197.0,unknown,no,pass,65.66666666666667,59.6969696969697,Medium
1861,Priya Sarker,17.0,female,dhaka,10,74.1,5.7,65.0,64.0,68.0,197.0,illiterate,no,fail,65.66666666666667,29.402985074626866,Medium
2209,Kabir Rahman,14.0,female,dhaka,9,82.0,1.8,73.0,81.0,64.0,218.0,primary,no,pass,72.66666666666667,77.85714285714286,High
8595,Hasan Chowdhury,18.0,other,dhaka,6,85.0,3.9,41.0,79.0,54.0,174.0,secondary,no,fail,58.0,35.51020408163265,High
STU-00068,Riya Khan,15.0,male,rajshahi,8,76.7,2.2,53.0,93.0,78.0,224.0,secondary,no,fail,74.66666666666667,70.0,Medium
6874 ,Karim Ahmed,14.0,other,dhaka,7,70.9,4.0,39.0,41.0,95.0,175.0,graduate,yes,fail,58.333333333333336,35.0,Medium
2361,Imran Sarker,13.0,male,chattogram,9,71.6,1.7,65.0,62.0,56.0,183.0,primary,yes,pass,61.0,67.77777777777777,Medium
733,Priya Sarker,13.0,female,chattogram,10,96.8,6.4,40.0,55.0,71.0,166.0,graduate,no,pass,55.333333333333336,22.43243243243243,High
9633,Lima Sarker,16.0,female,mymensingh,8,89.0,0.4,86.0,90.0,41.0,217.0,primary,yes,fail,72.33333333333333,155.0,High
7779,Zayed Hossain,14.0,female,rajshahi,8,73.9,3.1,82.0,34.0,95.0,211.0,secondary,no,pass,70.33333333333333,51.463414634146346,Medium
5929,Kabir Akter,15.0,male,sylhet,9,79.4,2.2,39.0,92.0,65.0,196.0,graduate,yes,fail,65.33333333333333,61.25,Medium
921,Arif Hossain,17.0,male,mymensingh,7,96.4,2.3,84.0,39.0,71.0,194.0,graduate,yes,pass,64.66666666666667,58.78787878787879,High
7435,Tamim Rahman,13.0,male,barishal,7,94.7,6.7,65.0,89.0,43.0,197.0,higher secondary,yes,pass,65.66666666666667,25.584415584415584,High
8796,Imran Ahmed,11.0,other,khulna,10,76.6,3.9,36.0,64.0,41.0,141.0,higher secondary,yes,fail,47.0,28.77551020408163,Medium
1527,Rupa Talukder,13.0,other,chattogram,6,82.2,2.0,42.0,62.0,91.0,195.0,primary,no,fail,65.0,65.0,High
STU-05397,Karim Islam,11.0,male,dhaka,7,73.3,2.9,31.0,91.0,64.0,186.0,postgraduate,yes,pass,62.0,47.69230769230769,Medium
657,Sabbir Islam,13.0,female,khulna,9,84.0,4.2,96.0,69.0,39.0,204.0,graduate,no,pass,68.0,39.230769230769226,High
7902,Tamim Rahman,17.0,male,barishal,10,85.7,0.9,58.0,38.0,75.0,171.0,primary,no,pass,57.0,90.0,High
1111,Tanvir Das,16.0,other,dhaka,9,76.3,4.4,37.0,81.0,62.0,180.0,unknown,no,fail,60.0,33.33333333333333,Medium
7105,Nadia Rahman,13.0,male,dhaka,7,72.7,5.0,31.0,47.0,57.0,135.0,primary,yes,fail,45.0,22.5,Medium
8300,Ayesha Akter,14.0,male,dhaka,9,92.2,3.8,94.0,84.0,69.0,247.0,secondary,no,fail,82.33333333333333,51.458333333333336,High
2424,Imran Islam,16.0,male,mymensingh,6,99.2,4.8,82.0,44.0,85.0,211.0,unknown,no,fail,70.33333333333333,36.37931034482759,High
501,Farhan Ahmed,13.0,other,barishal,7,78.5,4.8,33.0,96.0,63.0,192.0,primary,no,pass,64.0,33.10344827586207,Medium
8646,Riya Chowdhury,17.0,other,sylhet,10,93.9,2.3,86.0,53.0,49.0,188.0,postgraduate,no,pass,62.666666666666664,56.969696969696976,High
9190,Imran Chowdhury,14.0,male,mymensingh,9,68.2,2.6,38.0,50.0,30.0,118.0,secondary,no,fail,39.333333333333336,32.77777777777778,Medium
8473,Rafi Akter,15.0,other,barishal,9,87.4,3.7,86.0,64.0,98.0,248.0,postgraduate,yes,fail,82.66666666666667,52.76595744680851,High
3489,Kabir Akter,12.0,male,rajshahi,6,70.8,2.4,57.0,74.0,97.0,228.0,postgraduate,yes,fail,76.0,67.05882352941177,Medium
632,Riya Talukder,15.0,male,chattogram,6,88.0,3.6,65.0,83.0,65.0,213.0,primary,no,pass,71.0,46.30434782608696,High
3428,Lima Ahmed,16.0,female,chattogram,10,77.8,3.0,94.0,74.0,83.0,251.0,primary,no,pass,83.66666666666667,62.75,Medium
176,Momo Sarker,18.0,female,barishal,9,84.3,0.5,44.0,88.0,55.0,187.0,secondary,yes,pass,62.333333333333336,124.66666666666667,High
233,Tanvir Talukder,14.0,male,rajshahi,10,96.3,2.6,66.0,33.0,49.0,148.0,primary,yes,fail,49.333333333333336,41.11111111111111,High
2339,Mim Talukder,13.0,other,barishal,8,54.8,5.4,77.0,44.0,63.0,184.0,secondary,no,pass,61.333333333333336,28.75,Low
6362,Momo Sarker,18.0,female,khulna,7,84.0,1.2,58.0,71.0,91.0,220.0,higher secondary,no,pass,73.33333333333333,99.99999999999999,High
1597,Sadia Islam,13.0,other,rangpur,9,75.0,3.0,46.0,40.0,77.0,163.0,primary,no,pass,54.333333333333336,40.75,Medium
3817,Sohan Rahman,14.0,male,khulna,7,85.4,1.4,92.0,49.0,87.0,228.0,postgraduate,no,fail,76.0,95.0,High
3275,Lima Talukder,14.0,other,mymensingh,8,82.8,3.5,41.0,77.0,66.0,184.0,primary,no,fail,61.333333333333336,40.888888888888886,High
5837,Anik Sarker,14.0,female,barishal,9,84.0,2.8,78.0,85.0,32.0,195.0,unknown,yes,pass,65.0,51.31578947368421,High
8850,Arif Ahmed,15.0,female,rangpur,10,82.8,1.5,62.0,83.0,49.0,194.0,illiterate,yes,fail,64.66666666666667,77.6,High
5205,Rafi Rahman,16.0,female,sylhet,8,89.4,3.7,47.0,80.0,48.0,175.0,primary,no,pass,58.333333333333336,37.234042553191486,High
3740,Mitu Islam,15.0,male,mymensingh,8,91.8,3.8,32.0,56.0,82.0,170.0,unknown,yes,pass,56.666666666666664,35.41666666666667,High
7306,Nusrat Hossain,13.0,male,khulna,10,84.0,3.4,55.0,63.0,84.0,202.0,higher secondary,yes,pass,67.33333333333333,45.90909090909091,High
8571,Rakib Ahmed,15.0,male,sylhet,6,84.7,4.7,93.0,31.0,35.0,159.0,illiterate,no,fail,53.0,27.894736842105264,High
5920,Ayesha Akter,15.0,female,mymensingh,9,69.4,4.7,31.0,52.0,80.0,163.0,illiterate,yes,fail,54.333333333333336,28.596491228070175,Medium
6425,Jannat Das,17.0,male,rajshahi,8,81.6,3.2,97.0,94.0,36.0,227.0,unknown,yes,pass,75.66666666666667,54.047619047619044,High
1484,Bristi Talukder,13.0,female,khulna,9,92.3,1.0,49.0,76.0,82.0,207.0,higher secondary,yes,fail,69.0,103.5,High
6533,Momo Ahmed,11.0,male,barishal,8,90.5,4.9,59.0,86.0,39.0,184.0,graduate,yes,pass,61.333333333333336,31.1864406779661,High
3977,Hasan Khan,15.0,male,rangpur,9,89.8,1.0,52.0,87.0,98.0,237.0,secondary,yes,fail,79.0,118.5,High
4030,nadia chowdhury,13.0,female,chattogram,10,84.0,0.4,63.0,83.0,41.0,187.0,postgraduate,yes,pass,62.333333333333336,133.57142857142858,High
3565,Tanvir Rahman,17.0,male,rajshahi,10,95.3,2.9,73.0,85.0,73.0,231.0,graduate,yes,fail,77.0,59.23076923076923,High
9761,Rahim Das,18.0,other,rangpur,7,93.8,5.5,65.0,77.0,53.0,195.0,postgraduate,yes,pass,65.0,30.0,High
1686,Kabir Hossain,18.0,male,sylhet,7,90.4,3.3,88.0,38.0,41.0,167.0,postgraduate,yes,fail,55.666666666666664,38.83720930232558,High
174,Zayed Talukder,13.0,male,dhaka,7,94.9,2.1,65.0,46.0,86.0,197.0,primary,yes,pass,65.66666666666667,63.54838709677419,High
1181,Imran Khan,17.0,other,dhaka,7,86.7,4.7,90.0,39.0,83.0,212.0,secondary,yes,pass,70.66666666666667,37.19298245614035,High
1408,Tamim Hossain,15.0,female,barishal,9,81.0,3.5,88.0,97.0,38.0,223.0,primary,yes,fail,74.33333333333333,49.55555555555556,High
8937,Rafi Rahman,13.0,female,dhaka,8,86.9,1.9,97.0,38.0,51.0,186.0,higher secondary,yes,pass,62.0,64.13793103448276,High
6995,Nadia Sarker,13.0,female,chattogram,7,76.8,4.0,45.0,37.0,71.0,153.0,unknown,yes,pass,51.0,30.6,Medium
3601,Shila Akter,13.0,male,sylhet,8,75.2,3.4,85.0,69.0,97.0,251.0,primary,yes,fail,83.66666666666667,57.04545454545454,Medium
5012,Lima Sarker,16.0,female,dhaka,8,68.8,2.4,30.0,44.0,54.0,128.0,secondary,no,fail,42.666666666666664,37.64705882352941,Medium
4822,Imran Chowdhury,16.0,other,chattogram,6,82.2,2.5,81.0,62.0,50.0,193.0,graduate,yes,fail,64.33333333333333,55.142857142857146,High
4656,Bristi Islam,15.0,male,rangpur,9,86.0,2.2,84.0,75.0,55.0,214.0,secondary,no,fail,71.33333333333333,66.875,High
4608,Rafi Sarker,13.0,female,chattogram,9,86.5,5.1,63.0,49.0,85.0,197.0,graduate,yes,fail,65.66666666666667,32.295081967213115,High
9085,Bristi Hossain,15.0,male,mymensingh,6,78.2,2.8,77.0,75.0,86.0,238.0,unknown,yes,fail,79.33333333333333,62.631578947368425,Medium
8224,Rupa Chowdhury,11.0,other,rajshahi,8,86.5,2.7,33.0,74.0,75.0,182.0,secondary,no,fail,60.666666666666664,49.189189189189186,High
8786,Sadia Talukder,12.0,male,mymensingh,10,84.0,2.4,36.0,94.0,91.0,221.0,unknown,no,fail,73.66666666666667,65.0,High
6794,Sabbir Das,17.0,other,mymensingh,9,88.3,4.0,59.0,87.0,49.0,195.0,primary,yes,pass,65.0,39.0,High
1459,Lima Chowdhury,18.0,other,khulna,7,93.5,4.7,69.0,83.0,43.0,195.0,graduate,yes,pass,65.0,34.21052631578947,High
5992,Riya Chowdhury,14.0,female,mymensingh,7,81.0,2.1,45.0,81.0,33.0,159.0,primary,no,pass,53.0,51.29032258064516,High
5015,Rupa Islam,14.0,female,sylhet,9,72.9,1.5,46.0,32.0,91.0,169.0,postgraduate,no,pass,56.333333333333336,67.6,Medium
1193,Bristi Khan,13.0,male,chattogram,10,95.9,0.8,59.0,54.0,55.0,168.0,primary,yes,fail,56.0,93.33333333333333,High
3726,Farhan Das,17.0,male,rajshahi,7,59.9,4.4,64.0,54.0,49.0,167.0,illiterate,no,fail,55.666666666666664,30.925925925925924,Low
9108,Shila Ahmed,18.0,female,rangpur,9,96.5,1.7,62.0,74.0,93.0,229.0,postgraduate,yes,fail,76.33333333333333,84.81481481481481,High
STU-00421,Imran Hossain,13.0,male,chattogram,6,84.6,1.2,71.0,66.0,71.0,208.0,primary,yes,fail,69.33333333333333,94.54545454545453,High
